be_the_art_of	http://dbpedia.org/ontology/genre	4	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/musicFusionGenre	1	http://dbpedia.org/ontology/instrument	2	
release_the_album_under	http://dbpedia.org/ontology/parentCompany	2	
exist_since	http://dbpedia.org/ontology/foundingYear	1	
be_be_during	http://dbpedia.org/ontology/date	1	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/state	1	
be_Far_Right_of	http://dbpedia.org/ontology/country	1	
be_pass_then_to	http://dbpedia.org/ontology/capital	1	
defend_on	http://dbpedia.org/ontology/activeYearsStartDate	1	http://dbpedia.org/ontology/activeYearsEndDate	1	
move_then_San_Francisco_to	http://dbpedia.org/ontology/birthPlace	1	
so_move_to	http://dbpedia.org/ontology/deathPlace	1	
emerge_on	http://dbpedia.org/ontology/president	1	
be_a_island_province_of	http://dbpedia.org/ontology/country	2	
also_call_to_end	http://dbpedia.org/ontology/party	1	
again_act_as	http://dbpedia.org/ontology/spouse	1	
be_the_second-largest_city_of	http://dbpedia.org/ontology/country	5	
be_a_all-seater_stadium_of	http://dbpedia.org/ontology/owner	1	
be_figure_range_from	http://dbpedia.org/ontology/influenced	1	
be_both_pioneer_of	http://dbpedia.org/ontology/genre	2	
be_eventually_end_in	http://dbpedia.org/ontology/hometown	1	
be_base_rather_on	http://dbpedia.org/ontology/genre	1	
be_the_organ_part_with	http://dbpedia.org/ontology/associatedMusicalArtist	1	http://dbpedia.org/ontology/associatedBand	1	
manage_director_of	http://dbpedia.org/ontology/subsidiary	1	http://dbpedia.org/ontology/location	1	http://dbpedia.org/ontology/occupation	2	
which_elicit_from	http://dbpedia.org/ontology/president	1	
be_correspondent_for	http://dbpedia.org/ontology/occupation	1	
lecture_course_be	http://dbpedia.org/ontology/mainInterest	2	
to_be_assure_until	http://dbpedia.org/ontology/deathDate	1	http://dbpedia.org/ontology/deathYear	1	
be_produce_map_for	http://dbpedia.org/ontology/militaryBranch	1	
follow_World_War_II_in	http://dbpedia.org/ontology/largestCity	1	
be_the_public_school_of	http://dbpedia.org/ontology/city	1	http://dbpedia.org/ontology/state	1	http://dbpedia.org/ontology/largestCity	1	
be_elect_vice-president_in	http://dbpedia.org/ontology/activeYearsStartDate	2	
be_the_penultimate_emperor_of	http://dbpedia.org/ontology/deathPlace	1	
be_Anime_on	http://dbpedia.org/ontology/country	1	
be_the_Bossi-Fini_law_in	http://dbpedia.org/ontology/activeYearsStartDate	1	http://dbpedia.org/ontology/activeYearsEndDate	1	
further_be_associate_with	http://dbpedia.org/ontology/city	1	
always_have	http://dbpedia.org/ontology/instrument	1	
include_agency	http://dbpedia.org/ontology/parentCompany	1	
be_successful_with	http://dbpedia.org/ontology/successor	1	
be_pick_in	http://dbpedia.org/ontology/deathDate	1	
begin_to_seek	http://dbpedia.org/ontology/capital	1	
be_deputy_for	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/militaryBranch	1	
be_the_state_legislature_of	http://dbpedia.org/ontology/meetingCity	1	http://dbpedia.org/ontology/meetingBuilding	1	http://dbpedia.org/ontology/location	2	
be_coordinator_for	http://dbpedia.org/ontology/coachedTeam	3	http://dbpedia.org/ontology/team	4	
may_have_come_from	http://dbpedia.org/ontology/education	1	
be_City_City_of	http://dbpedia.org/ontology/city	1	
be_the_Rogers_Centre_in	http://dbpedia.org/ontology/largestCity	1	
be_graduate_with	http://dbpedia.org/ontology/state	1	
be_two_unincorporated_community_in	http://dbpedia.org/ontology/country	2	
be_current_name_from	http://dbpedia.org/ontology/knownFor	1	
be_lead_vocalist_of	http://dbpedia.org/ontology/hometown	1	http://dbpedia.org/ontology/associatedMusicalArtist	1	http://dbpedia.org/ontology/associatedBand	1	http://dbpedia.org/ontology/occupation	1	
become_a_independent_nation_in	http://dbpedia.org/ontology/dissolutionDate	1	http://dbpedia.org/ontology/foundingDate	1	http://dbpedia.org/ontology/dissolutionYear	1	
be_navigable_above	http://dbpedia.org/ontology/city	1	
form_then	http://dbpedia.org/ontology/associatedMusicalArtist	1	http://dbpedia.org/ontology/associatedBand	1	
to_meet	http://dbpedia.org/ontology/spouse	1	http://dbpedia.org/ontology/parent	1	http://dbpedia.org/ontology/successor	1	
be_its_campus_in	http://dbpedia.org/ontology/country	1	
be_inclusion_of	http://dbpedia.org/ontology/product	2	
encyclical_letter_to	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/majorShrine	1	
become_Minister_of_Transport_in	http://dbpedia.org/ontology/president	1	
be_a_free_port_before	http://dbpedia.org/ontology/country	2	http://dbpedia.org/ontology/daylightSavingTimeZone	1	http://dbpedia.org/ontology/timeZone	1	
extend_west_into	http://dbpedia.org/ontology/state	1	
also_rank_third_annually_in	http://dbpedia.org/ontology/country	1	
be_the_current_Chairperson_of	http://dbpedia.org/ontology/party	1	
today_be_the_amalgamation_of	http://dbpedia.org/ontology/industry	1	
be_crime_drama_of	http://dbpedia.org/ontology/network	1	
be_group_together_with	http://dbpedia.org/ontology/subsidiary	1	
mostly_fly	http://dbpedia.org/ontology/aircraftBomber	1	
found_the_community_as	http://dbpedia.org/ontology/keyPerson	1	
be_join_during	http://dbpedia.org/ontology/associatedMusicalArtist	2	http://dbpedia.org/ontology/capital	1	http://dbpedia.org/ontology/startDate	1	http://dbpedia.org/ontology/ethnicGroup	1	http://dbpedia.org/ontology/battle	8	http://dbpedia.org/ontology/associatedBand	2	
be_Mons_Battle_of	http://dbpedia.org/ontology/origin	1	
encourage	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/meetingBuilding	1	http://dbpedia.org/ontology/capital	1	http://dbpedia.org/ontology/meetingCity	1	http://dbpedia.org/ontology/anthem	1	http://dbpedia.org/ontology/product	1	http://dbpedia.org/ontology/successor	1	http://dbpedia.org/ontology/instrument	1	http://dbpedia.org/ontology/officialLanguage	1	http://dbpedia.org/ontology/language	1	http://dbpedia.org/ontology/occupation	1	
adapt	http://dbpedia.org/ontology/grammyAward	1	http://dbpedia.org/ontology/hometown	1	http://dbpedia.org/ontology/almaMater	1	http://dbpedia.org/ontology/nationality	5	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/instrument	1	http://dbpedia.org/ontology/stateOfOrigin	1	
be_run_with	http://dbpedia.org/ontology/instrument	1	
be_largest_hotel_of	http://dbpedia.org/ontology/location	1	http://dbpedia.org/ontology/regionServed	1	
join_the_Teutonic_Order_in	http://dbpedia.org/ontology/activeYearsEndYear	1	
be_a_Benedictine_monk_from	http://dbpedia.org/ontology/deathPlace	1	
be_a_passenger_in	http://dbpedia.org/ontology/president	1	
be_a_road_in	http://dbpedia.org/ontology/city	1	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/ground	1	
eventually_would_be_trade_to	http://dbpedia.org/ontology/team	1	
also_belong_to	http://dbpedia.org/ontology/officialLanguage	1	http://dbpedia.org/ontology/language	1	
take_it_out_in	http://dbpedia.org/ontology/activeYearsStartDate	1	
to_subsume_it_within	http://dbpedia.org/ontology/influencedBy	1	
be_commonly_call_after	http://dbpedia.org/ontology/location	1	
lie_inside	http://dbpedia.org/ontology/location	1	
be_first_found_in	http://dbpedia.org/ontology/formationYear	1	http://dbpedia.org/ontology/locationCity	1	
be_the_connection_between	http://dbpedia.org/ontology/spokenIn	1	
seize_the_island_despite	http://dbpedia.org/ontology/capital	1	
say_for	http://dbpedia.org/ontology/influencedBy	1	
to_integrate_the_territory_as	http://dbpedia.org/ontology/deathPlace	1	
become_youngest_cabinet_minister_of	http://dbpedia.org/ontology/deathPlace	1	
